Brand,model,Year,kmDriven,Transmission,Owner,FuelType,PostedDate,AdditionInfo,AskPrice,CarUrl
Hyundai,Verna,2019,"39,500 km",Automatic,second,hybrid,Nov 05,"Hyundai Verna VTVT 1.6 AT SX Plus, 2019, CNG & Hybrids","₹ 8,25,000",https://olx.in/item/cars-c84-used-hyundai-verna-in-civil-lines-delhi-iid-1789056977
Honda,Jazz,2015,"95,000 km",Automatic,first,hybrid,Nov 06,"Honda Jazz 1.2 VX  i-VTEC AT, 2015, CNG & Hybrids","₹ 4,50,000",https://olx.in/item/cars-c84-used-honda-jazz-in-dombivli-thane-iid-1787798063
Hyundai,Santro Xing,2005,"130,000 km",Manual,second,Petrol,Today,Santro Xing Petrol,"₹ 94,999",https://olx.in/item/cars-c84-used-hyundai-santro-xing-in-nayini-nagar-mahbubnagar-iid-1787569170
Maruti Suzuki,Swift,2018,"82,500 km",Automatic,first,Diesel,Today,Maruti Suzuki Swift 2018 Diesel Well Maintained,"₹ 6,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-senapati-bapat-road-pune-iid-1790269104
Maruti Suzuki,Celerio,2018,"85,000 km",Manual,first,hybrid,Yesterday,"Maruti Suzuki Celerio VXI(O), 2018, CNG & Hybrids","₹ 4,21,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-adajan-surat-iid-1788471320
Land Rover,Discovery Sport,2018,"51,000 km",Automatic,first,Diesel,Today,"Land Rover Discovery Sport TD4 SE 7S, 2018, Diesel","₹ 28,90,000",https://olx.in/item/cars-c84-used-land-rover-discovery-sport-in-noida-extension-noida-iid-1777222036
Hyundai,Grand i10,2017,"48,000 km",Manual,first,hybrid,Today,"Hyundai Grand i10 Magna BLUE DRIVE, 2017, CNG & Hybrids","₹ 3,50,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-meerut-cantonment-residential-area-meerut-iid-1786328706
Mercedes-Benz,E-Class,2017,"56,000 km",Automatic,first,Diesel,Today,"Mercedes-Benz E-Class Expression E 220 d, 2017, Diesel","₹ 27,90,000",https://olx.in/item/cars-c84-used-mercedes-benz-e-class-in-janakpuri-delhi-iid-1790265295
Hyundai,Accent,2011,"71,000 km",Manual,second,hybrid,Yesterday,"Hyundai Accent, 2011, CNG & Hybrids","₹ 2,40,000",https://olx.in/item/cars-c84-used-hyundai-accent-in-varacha-surat-iid-1789323852
Tata,Hexa,2017,"97,000 km",Automatic,first,Diesel,Today,"Tata Hexa 2.2 XTA 4X2 7 STR, 2017, Diesel","₹ 13,00,000",https://olx.in/item/cars-c84-used-tata-hexa-in-anna-nagar-chennai-iid-1769406417
Maruti Suzuki,Grand Vitara,2023,"17,000 km",Manual,first,Petrol,Today,"Maruti Suzuki Grand Vitara 1.5 Delta Smart Hybrid, 2023, Petrol","₹ 13,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-grand-vitara-in-giri-nagar-bengaluru-iid-1784179106
Honda,City,2017,"76,000 km",Manual,first,hybrid,4 days ago,"Honda City S MT, 2017, CNG & Hybrids","₹ 5,49,000",https://olx.in/item/cars-c84-used-honda-city-in-shalimar-bagh-delhi-iid-1770629028
Skoda,Superb,2015,"99,000 km",Automatic,second,Petrol,Today,"Skoda Superb 2013-2015 Elegance 1.8 TSI AT, 2015, Petrol","₹ 7,89,999",https://olx.in/item/cars-c84-used-skoda-superb-in-sanjay-nagar-bengaluru-iid-1785209282
Honda,Civic,2007,"85,000 km",Automatic,second,hybrid,Nov 11,Honda Civic 2007,"₹ 1,50,000",https://olx.in/item/cars-c84-used-honda-civic-in-balaji-nagar-shirpur-iid-1789668067
Honda,City,2010,"70,000 km",Manual,first,hybrid,Yesterday,Honda City 1.5 2010 CNG,"₹ 2,90,000",https://olx.in/item/cars-c84-used-honda-city-in-sajida-nagar-bhopal-iid-1789507133
Honda,City,2012,"56,320 km",Automatic,second,hybrid,5 days ago,Honda City 2012 CNG & Hybrids 56320 Km Driven,"₹ 3,35,000",https://olx.in/item/cars-c84-used-honda-city-in-ahiyapur-muzaffarpur-iid-1789881170
Honda,City,2017,61000.0 km,Manual,second,hybrid,Today,"Honda City 2015-2017 i VTEC SV, 2017, CNG & Hybrids","₹ 5,90,000",https://olx.in/item/cars-c84-used-honda-city-in-shivdarshan-society-surat-iid-1763212283
Toyota Land,Cruiser,2014,"90,000 km",Automatic,first,Diesel,Today,"Toyota Land Cruiser Prado 2009-2013 V8, 2014, Diesel","₹ 74,99,000",https://olx.in/item/cars-c84-used-toyota-land-cruiser-in-bandra-west-mumbai-iid-1787631943
Nissan,Micra,2018,"49,900 km",Manual,second,Diesel,Today,"Nissan Micra XL Option D, 2018, Diesel","₹ 4,30,000",https://olx.in/item/cars-c84-used-nissan-micra-in-bharanaganam-palai-iid-1790272591
Maruti Suzuki,Swift,2023,"16,700 km",Manual,second,Petrol,Today,Maruti Suzuki Swift 2023 Petrol Well Maintained and less driving,"₹ 6,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-ida-cherlapalli-hyderabad-iid-1787893913
Honda,Civic,2009,"76,000 km",Automatic,second,Petrol,Yesterday,"Honda Civic 1.8 V AT, 2009, Petrol","₹ 2,40,000",https://olx.in/item/cars-c84-used-honda-civic-in-hadapsar-pune-iid-1785098863
Maruti Suzuki,Celerio,2017,"75,000 km",Automatic,second,hybrid,6 days ago,Maruti Suzuki Celerio 2017 CNG & Hybrids Well Maintained,"₹ 3,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-dichaon-kalan-delhi-iid-1789765489
Mahindra,Thar,2022,"25,000 km",Automatic,first,Diesel,Today,"Mahindra Thar, 2022, Diesel","₹ 15,53,000",https://olx.in/item/cars-c84-used-mahindra-thar-in-mumbai-central-mumbai-iid-1788492216
Renault,KWID,2019,"25,000 km",Automatic,first,hybrid,3 days ago,"Renault KWID Reloaded AMT 1.0, 2019, CNG & Hybrids","₹ 3,75,000",https://olx.in/item/cars-c84-used-renault-kwid-in-vakhar-bhag-sangli-miraj-iid-1756302526
Maruti Suzuki,Ciaz,2017,72000.0 km,Manual,first,Diesel,Today,"Maruti Suzuki Ciaz Delta Diesel, 2017, Diesel","₹ 6,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-raja-park-jaipur-iid-1758504833
Honda,City ZX,2008,"119,000 km",Automatic,second,hybrid,4 days ago,"Honda City ZX CVT, 2008, CNG & Hybrids","₹ 1,45,000",https://olx.in/item/cars-c84-used-honda-city-zx-in-govandi-mumbai-iid-1781727143
Maruti Suzuki,Alto-K10,2017,"52,385 km",Automatic,first,hybrid,3 days ago,"Maruti Suzuki Alto K10 VXI AMT Optional, 2017, CNG & Hybrids","₹ 2,99,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-katraj-pune-iid-1790010318
Honda,City,2022,"21,000 km",Manual,second,Petrol,Sep 30,"Honda City 1.5 V 5TH GEN i-VTEC MT, 2022, Petrol","₹ 11,90,000",https://olx.in/item/cars-c84-used-honda-city-in-sector-37-faridabad-iid-1784883762
Maruti Suzuki,Swift Dzire,2018,68955.0 km,Automatic,first,Petrol,Today,"Maruti Suzuki Swift Dzire VXI Regal Limited Edition AMT, 2018, Petro..","₹ 6,10,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-new-colony-ambala-iid-1772547188
Maruti Suzuki,Ertiga,2022,"68,000 km",Manual,second,hybrid,Today,"Maruti Suzuki Ertiga 2022-2023 VXI CNG, 2022, CNG & Hybrids","₹ 9,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-rohini-delhi-iid-1777921701
Audi,Q7,2018,"75,000 km",Automatic,second,Diesel,Today,"Audi Q7 4.2 TDI Quattro Technology, 2018, Diesel","₹ 41,50,000",https://olx.in/item/cars-c84-used-audi-q7-in-vasant-kunj-delhi-iid-1781536330
Maruti Suzuki,Wagon-R,2014,"75,000 km",Manual,first,hybrid,Today,Maruti Suzuki Wagon R 2014 CNG & Hybrids 75000 Km Driven,"₹ 1,95,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-lajpat-nagar-ghaziabad-iid-1790273986
BMW,3 Series,2011,"39,000 km",Automatic,second,Diesel,Nov 02,"BMW 3 Series [2005-2011] 2.0 320d Corporate Edition, 2011, Diesel","₹ 13,00,000",https://olx.in/item/cars-c84-used-bmw-3-series-in-nungambakkam-chennai-iid-1784681643
Renault,KWID,2023,"14,543 km",Automatic,first,Petrol,Today,Renault KWID 2023 Petrol Well Maintained,"₹ 6,70,000",https://olx.in/item/cars-c84-used-renault-kwid-in-sunshine-colony-bengaluru-iid-1789489427
Honda,CRV,2013,"106,000 km",Automatic,second,hybrid,Today,Honda CR-V 2013 CNG & Hybrids Well Maintained,"₹ 5,40,000",https://olx.in/item/cars-c84-used-honda-crv-in-ekta-vihar-navi-mumbai-iid-1788077069
Hyundai,i20,2020,"420,000 km",Manual,second,hybrid,Yesterday,"Hyundai i20 Sportz 1.2 VTVT, 2020, CNG & Hybrids","₹ 8,00,000",https://olx.in/item/cars-c84-used-hyundai-i20-in-subbarayan-nagar-salem-iid-1790219638
Maruti Suzuki,Swift,2008,"130,000 km",Manual,second,hybrid,Yesterday,Swift petrol plus CNG,"₹ 1,70,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-sanmitra-chowk-kurundvad-iid-1790214976
Volkswagen,VentoTest,2014,"72,900 km",Automatic,second,Diesel,Today,Vento Diesel Automatic 2014,"₹ 5,11,000",https://olx.in/item/cars-c84-used-volkswagen-ventotest-in-athwa-lines-surat-iid-1789786659
Volkswagen,VentoTest,2015,"92,000 km",Manual,second,Diesel,Today,"Volkswagen Vento 2010-2013 Diesel Highline, 2015, Diesel","₹ 4,50,000",https://olx.in/item/cars-c84-used-volkswagen-ventotest-in-m-s-r-nagar-bengaluru-iid-1783969658
Mahindra,Xylo,2016,"130,000 km",Manual,second,Diesel,Today,"Mahindra Xylo H4 ABS BS IV, 2016, Diesel","₹ 4,75,000",https://olx.in/item/cars-c84-used-mahindra-xylo-in-chaitanya-nagar-vijayawada-iid-1790274447
Hyundai,i20,2011,68000.0 km,Manual,first,Diesel,Today,"Hyundai i20, 2011, Diesel","₹ 3,10,000",https://olx.in/item/cars-c84-used-hyundai-i20-in-mi-road-jaipur-iid-1751251519
Mahindra,Scorpio-N,2022,"9,500 km",Automatic,first,Petrol,Today,"Mahindra Scorpio-N 2.0 Z8 L Petrol AT 7 Str, 2022, Petrol","₹ 22,50,000",https://olx.in/item/cars-c84-used-mahindra-scorpio-n-in-ashok-vihar-delhi-iid-1790270872
Hyundai,Verna,2017,"38,000 km",Automatic,second,Petrol,Yesterday,"Hyundai Verna VTVT 1.6 AT SX Option, 2017, Petrol","₹ 8,25,000",https://olx.in/item/cars-c84-used-hyundai-verna-in-sector-6-noida-iid-1782427175
Hyundai,Elantra,2014,"91,000 km",Automatic,second,Diesel,4 days ago,"Hyundai Elantra 2012-2015 CRDi SX AT, 2014, Diesel","₹ 5,50,000",https://olx.in/item/cars-c84-used-hyundai-elantra-in-sg-highway-ahmedabad-iid-1789931382
Volkswagen,Polo,2011,"53,000 km",Manual,second,Diesel,Oct 23,"Volkswagen Polo 2009-2013 Diesel Comfortline 1.2L, 2011, Diesel","₹ 2,71,000",https://olx.in/item/cars-c84-used-volkswagen-polo-in-nikol-ahmedabad-iid-1775764842
Ford,Figo,2012,"118,000 km",Manual,second,Diesel,Today,Ford Figo 2012 Diesel Well Maintained,"₹ 2,35,000",https://olx.in/item/cars-c84-used-ford-figo-in-arumugam-nagar-pollachi-iid-1790271832
Maruti Suzuki,Wagon-R,2017,"96,000 km",Automatic,first,hybrid,Nov 10,Maruti Suzuki Wagon R 2017 CNG & Hybrids 9600 Km Driven,"₹ 3,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-khilpara-udaipur-iid-1789105207
Mahindra,Scorpio,2017,"81,000 km",Manual,second,Diesel,Today,Mahindra Scorpio 2017 Diesel 81000 Km Driven,"₹ 8,75,000",https://olx.in/item/cars-c84-used-mahindra-scorpio-in-madhepura-bihar-iid-1790267088
MG,Hector Plus,2021,"32,000 km",Automatic,second,Petrol,Yesterday,MG Hector Plus 2020 (November registration almost 2021 ) Negotiable..,"₹ 15,50,000",https://olx.in/item/cars-c84-used-mg-hector-plus-in-bapu-ghat-hyderabad-iid-1789762835
Mahindra,Scorpio N,2008,"142,200 km",Manual,second,Diesel,Today,Sqorpio2008 mhwak,"₹ 1,98,500",https://olx.in/item/cars-c84-used-mahindra-scorpio-n-in-ram-nagar-narkatiaganj-iid-1789537617
Land Rover,Freelander 2,2012,"145,000 km",Automatic,second,Diesel,Today,Land Rover Freelander 2 2012,"₹ 6,75,000",https://olx.in/item/cars-c84-used-land-rover-freelander-2-in-vasna-bhayli-main-road-vadodara-iid-1790264475
Hyundai,Creta,2019,"50,000 km",Manual,first,Diesel,Today,"Hyundai Creta 1.6 EX Diesel, 2019, Diesel","₹ 10,50,000",https://olx.in/item/cars-c84-used-hyundai-creta-in-elanjipra-chalakudy-iid-1785858688
Toyota,Glanza,2020,"15,000 km",Automatic,first,Petrol,Today,"Toyota Glanza V CVT, 2020, Petrol","₹ 8,45,000",https://olx.in/item/cars-c84-used-toyota-glanza-in-pitampura-delhi-iid-1782958798
Land Rover,Range Rover Evoque,2021,"37,000 km",Automatic,second,Diesel,6 days ago,"Land Rover Range Evoque SE R-Dynamic Diesel, 2021, Diesel","₹ 49,50,000",https://olx.in/item/cars-c84-used-land-rover-range-rover-evoque-in-vile-parle-east-mumbai-iid-1789752780
Mahindra,Scorpio,2017,"710,205 km",Manual,first,Diesel,Today,"Mahindra Scorpio S4, 2017, Diesel","₹ 8,75,000",https://olx.in/item/cars-c84-used-mahindra-scorpio-in-takur-para-siliguri-iid-1763685708
Maruti Suzuki,Wagon-R-1-0,2016,"62,000 km",Automatic,second,Petrol,6 days ago,"Maruti Suzuki Wagon R 1.0 2015-2019 VXI AMT, 2016, Petrol","₹ 4,45,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-1-0-in-punkunnam-thrissur-iid-1788670939
Hyundai,Grand i10,2015,"75,000 km",Automatic,second,hybrid,5 days ago,Hyundai i10 2015 CNG & Hybrids 75000 Km Driven all tyre new condition,"₹ 2,60,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-farrukhabad-industrial-area-farrukhabad-iid-1774225580
Maruti Suzuki,XL6,2019,"53,110 km",Automatic,second,Petrol,Yesterday,"Maruti Suzuki XL6, 2019, Petrol","₹ 8,95,000",https://olx.in/item/cars-c84-used-maruti-suzuki-xl6-in-andheri-east-mumbai-iid-1789496631
Maruti Suzuki,Celerio,2020,"50,000 km",Automatic,first,Petrol,Today,"Maruti Suzuki Celerio 1.0 ZXI AGS, 2020, Petrol","₹ 3,30,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-ballygunge-kolkata-iid-1789150990
BMW,5 Series,2014,"90,000 km",Automatic,second,Diesel,Today,"BMW 5 Series 2.0 520D, 2014, Diesel","₹ 12,51,000",https://olx.in/item/cars-c84-used-bmw-5-series-in-versova-mumbai-iid-1786064336
Maruti Suzuki,Sx4,2011,"89,926 km",Automatic,second,hybrid,2 days ago,Maruti Suzuki SX4 2011 CNG & Hybrids 89926 Km Driven,"₹ 2,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-sx4-in-khurja-rural-khurja-iid-1790154870
Tata,Altroz,2020,"39,000 km",Manual,first,Petrol,Today,Tata Altroz 2020,"₹ 4,75,000",https://olx.in/item/cars-c84-used-tata-altroz-in-iritty-kannur-iid-1790269578
Maruti Suzuki,S-Presso,2022,"49,530 km",Manual,first,Petrol,Today,"Maruti Suzuki S-Presso VXI, 2022, Petrol","₹ 4,40,000",https://olx.in/item/cars-c84-used-maruti-suzuki-s-presso-in-cmc-campus-coimbatore-iid-1789818432
Maruti Suzuki,Celerio,2019,"74,000 km",Manual,second,Petrol,Today,"Maruti Suzuki Celerio ZXI MT, 2019, Petrol","₹ 4,70,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-singanallur-coimbatore-iid-1785314653
Maruti Suzuki,Sx4,2010,"90,000 km",Automatic,first,hybrid,Today,"Maruti Suzuki SX4 ZXI Automatic LEATHER BS-IV, 2010, CNG & Hybrids","₹ 1,85,000",https://olx.in/item/cars-c84-used-maruti-suzuki-sx4-in-connaught-place-delhi-iid-1786785631
Maruti Suzuki,Grand Vitara,2023,"20,000 km",Automatic,first,hybrid,Nov 08,Maruti Suzuki Grand Vitara 2023 CNG & Hybrids 20000 Km Driven,"₹ 18,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-grand-vitara-in-otthakkadai-othakadai-iid-1789375582
Mercedes-Benz,GLE COUPE,2017,"59,956 km",Automatic,first,Diesel,Today,"Mercedes-Benz GLE COUPE 3.0 43 AMG 4MATIC, 2017, Diesel","₹ 61,99,000",https://olx.in/item/cars-c84-used-mercedes-benz-gle-coupe-in-whitefield-bengaluru-iid-1789873496
Mahindra,Scorpio,2017,"67,000 km",Manual,first,Diesel,Today,"Mahindra Scorpio S10, 2017, Diesel","₹ 9,35,000",https://olx.in/item/cars-c84-used-mahindra-scorpio-in-takur-para-siliguri-iid-1761275214
BMW,X3,2019,"60,000 km",Automatic,first,Diesel,Today,"BMW X3 xDrive 20d Luxury Line, 2019, Diesel","₹ 34,50,000",https://olx.in/item/cars-c84-used-bmw-x3-in-lajpat-nagar-1-delhi-iid-1787814007
Honda,Civic,2019,"77,000 km",Automatic,first,Petrol,Today,"Honda Civic ZX, 2019, Petrol","₹ 13,75,000",https://olx.in/item/cars-c84-used-honda-civic-in-noida-extension-noida-iid-1784724868
Maruti Suzuki,Celerio,2018,"42,000 km",Automatic,first,Petrol,Today,"Maruti Suzuki Celerio 2014-2017 ZXI AT Optional, 2018, Petrol","₹ 4,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-vikaspuri-delhi-iid-1785591865
Land Rover,Range Rover Evoque,2015,"65,000 km",Automatic,first,Diesel,Today,"Land Rover Range Evoque Dynamic SD4, 2015, Diesel","₹ 16,99,000",https://olx.in/item/cars-c84-used-land-rover-range-rover-evoque-in-karol-bagh-delhi-iid-1789341837
Mahindra,Xylo,2011,105000.0 km,Manual,second,Diesel,Today,"Mahindra Xylo 2009-2011 E8 ABS BS IV, 2011, Diesel","₹ 5,50,000",https://olx.in/item/cars-c84-used-mahindra-xylo-in-erode-tamil-nadu-iid-1754929742
Skoda,Superb,2016,"55,000 km",Automatic,first,Petrol,Today,"Skoda Superb LK 1.8 TSI AT, 2016, Petrol","₹ 13,50,000",https://olx.in/item/cars-c84-used-skoda-superb-in-vile-parle-west-mumbai-iid-1787218451
Audi,Q3,2015,"86,000 km",Automatic,first,Diesel,Today,"Audi Q3 35 TDI Premium Plus + Sunroof, 2015, Diesel","₹ 17,50,000",https://olx.in/item/cars-c84-used-audi-q3-in-thirupuram-thiruvananthapuram-iid-1786890915
Toyota,Innova Crysta,2021,"81,499 km",Automatic,first,Diesel,Today,"Toyota Innova Crysta 2.4 GX Limited Edition AT 8 STR, 2021, Diesel","₹ 21,00,000",https://olx.in/item/cars-c84-used-toyota-innova-crysta-in-kurukshetra-university-kurukshetra-iid-1790262208
Toyota,Corolla Altis,2017,"95,000 km",Automatic,second,Petrol,Yesterday,"Toyota Corolla Altis 1.8 VL CVT, 2017, Petrol","₹ 8,75,000",https://olx.in/item/cars-c84-used-toyota-corolla-altis-in-ramesh-nagar-delhi-iid-1789305780
Maruti Suzuki,Celerio,2014,"65,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Celerio 2014-2017 Green VXI Optional, 2014, CNG & Hybr..","₹ 3,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-kalyan-thane-iid-1788473621
Skoda,Rapid,2017,"100,000 km",Automatic,second,Diesel,Today,"Skoda Rapid [2016-2020] 1.5 Style Plus TDI AT, 2017, Diesel","₹ 6,35,000",https://olx.in/item/cars-c84-used-skoda-rapid-in-thrissur-kerala-iid-1788488643
Maruti Suzuki,Celerio,2016,"60,000 km",Manual,second,hybrid,Yesterday,A1 condition new,"₹ 3,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-pakka-bagh-etawah-iid-1790256083
Maruti Suzuki,Wagon R,2018,39000.0 km,Manual,first,Petrol,Today,"Maruti Suzuki Wagon R VXI Plus, 2018, Petrol","₹ 3,40,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-patrapali-raigarh-iid-1774620804
Mercedes-Benz,C-Class,2016,"96,000 km",Automatic,second,Diesel,6 days ago,Mercedes-Benz C-Class 2016 Diesel Well Maintained,"₹ 20,00,000",https://olx.in/item/cars-c84-used-mercedes-benz-c-class-in-hsr-layout-bengaluru-iid-1786183961
Toyota,Etios,2012,"30,000 km",Automatic,second,Diesel,Today,Very good condition Dr use,"₹ 3,50,000",https://olx.in/item/cars-c84-used-toyota-etios-in-karim-nagar-kannad-iid-1779999740
Maruti Suzuki,Wagon-R,2012,"58,000 km",Automatic,first,hybrid,Oct 31,Maruti Suzuki Wagon R 2012 CNG & Hybrids Well Maintained,"₹ 2,45,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-bhaluhi-village-kaptanganj-iid-1788676549
Maruti Suzuki,Wagon-R,2015,"104,300 km",Manual,second,Petrol,Today,"Maruti Suzuki Wagon R, 2015, Petrol","₹ 2,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-udhna-surat-iid-1788490455
Maruti Suzuki,Swift-Dzire,2012,"105,000 km",Manual,second,hybrid,Yesterday,Maruti Suzuki Swift Dzire 2012 CNG & Hybrids Well Maintained,"₹ 2,30,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-ramesh-nagar-delhi-iid-1790214514
Renault,Scala,2013,"61,000 km",Manual,first,Petrol,Today,"Renault Scala RxL Petrol, 2013, Petrol","₹ 2,75,000",https://olx.in/item/cars-c84-used-renault-scala-in-pitampura-delhi-iid-1777962468
Hyundai,Santro Xing,2011,"82,000 km",Manual,second,hybrid,Today,"Hyundai Santro Xing GL, 2011, CNG & Hybrids","₹ 1,05,000",https://olx.in/item/cars-c84-used-hyundai-santro-xing-in-vasant-vihar-delhi-iid-1790266452
Mahindra,Thar,2022,"27,000 km",Automatic,first,Diesel,Today,"Mahindra Thar 2010-2015 CRDe AC, 2022, Diesel","₹ 17,75,000",https://olx.in/item/cars-c84-used-mahindra-thar-in-puthanathani-malappuram-iid-1767875706
Maruti Suzuki,Baleno,2020,30211.0 km,Manual,first,Petrol,Today,"Maruti Suzuki Baleno Delta, 2020, Petrol","₹ 6,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-dood-ganga-road-srinagar-iid-1762687833
Hyundai,i20,2017,"42,000 km",Manual,first,hybrid,Yesterday,"Hyundai i20 Sportz 1.2 VTVT, 2017, CNG & Hybrids","₹ 5,60,000",https://olx.in/item/cars-c84-used-hyundai-i20-in-thane-west-thane-iid-1789137087
Maruti Suzuki,Alto K10,2012,113000.0 km,Manual,second,hybrid,Feb 08,"Maruti Suzuki Alto K10 LXI Optional, 2012, CNG & Hybrids","₹ 2,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-golden-city-gunjal-wadi-sangamner-iid-1760728725
Honda,Jazz,2019,"65,000 km",Automatic,first,Petrol,Today,Honda Jazz 2019 Petrol 65000 Km Driven,"₹ 6,70,000",https://olx.in/item/cars-c84-used-honda-jazz-in-kuttkuzhi-kothamangalam-iid-1790263972
Toyota,Glanza,2020,60000.0 km,Manual,second,Petrol,Today,"Toyota Glanza G(MT) SG, 2020, Petrol","₹ 6,99,000",https://olx.in/item/cars-c84-used-toyota-glanza-in-kaloor-kochi-iid-1772554917
Mahindra,TUV,2015,"65,000 km",Automatic,second,Diesel,Yesterday,"Mahindra TUV 300 T8 AMT (Automatic), 2015, Diesel","₹ 5,99,999",https://olx.in/item/cars-c84-used-mahindra-tuv-in-mevaram-kollam-iid-1783622082
Toyota,Etios Liva,2011,"160,000 km",Manual,second,Petrol,Today,Etios Liva 2011 Petrol showroom track,"₹ 2,95,000",https://olx.in/item/cars-c84-used-toyota-etios-liva-in-ac-nagar-nellore-iid-1788062997
Maruti Suzuki,Eeco,2017,"66,000 km",Manual,second,Petrol,Today,Maruti Suzuki Eeco 2017 Petrol 66000 Km Driven,"₹ 3,80,000",https://olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-uttarahalli-bengaluru-iid-1790268157
Mahindra,KUV100 NXT,2019,"23,600 km",Manual,second,Petrol,Today,Mahindra KUV100 NXT 2019 Petrol 23600 Km Driven,"₹ 3,25,000",https://olx.in/item/cars-c84-used-mahindra-kuv100-nxt-in-baldau-nagar-agra-cantonment-iid-1790270714
Hyundai,Grand i10,2015,"53,000 km",Automatic,first,hybrid,Today,"Hyundai Grand i10 Asta Automatic 1.2 Kappa VTVT, 2015, CNG & Hybrids","₹ 4,29,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-kandivali-east-mumbai-iid-1786608073
Jeep,Meridian,2006,"86,000 km",Automatic,second,Diesel,Today,"Jeep Meridian Limited, 2006, Diesel","₹ 4,20,000",https://olx.in/item/cars-c84-used-jeep-meridian-in-tambaram-east-mahalakshmi-nagar-chennai-iid-1790001900
